work_id,scope,audit_tranche,audit_shard,risk_priority,formid,editor_id,canonical_source_plugin,direct_read,classification,deep_read,owner_verdict,tagged_rows,crossgen,promoted,post_readback,notes
COREQ-2083,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01A50B,DLC2MH01,Dragonborn.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2084,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01A50C,DLC2MH02,Dragonborn.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2085,core,V03C,V03C-01,standard,Dragonborn.esm:01A523,DLC2MHRieklingHandler,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2086,core,V03C,V03C-01,standard,Dragonborn.esm:01A52F,DLC2DialogueThirskMeadHall,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2087,core,V03C,V03C-01,standard,Dragonborn.esm:01A53F,DLC2MHBujoldKuvarScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2088,core,V03C,V03C-01,standard,Dragonborn.esm:01A541,DLC2MHBujoldKuvarScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2089,core,V03C,V03C-01,standard,Dragonborn.esm:01A543,DLC2MHBujoldKuvarScene03,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2090,core,V03C,V03C-01,standard,Dragonborn.esm:01A545,DLC2MHBujoldHilundScene,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2091,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01AAB0,DLC2TTF1,Dragonborn.esm,ok,APPROVED,not-needed,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2092,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01AAC8,DLC2TTF2,Dragonborn.esm,ok,APPROVED,not-needed,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2093,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01B65D,DLC2TTR3a,Dragonborn.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; unsafe study row attributed Neloth's research to the player; mundane delivery remains silent.
COREQ-2094,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01B65F,DLC2TTR1,Dragonborn.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; unsafe study row attributed Neloth's act to the player; radiant retrieval remains silent.
COREQ-2095,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01B664,DLC2TTR4a,Dragonborn.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2096,core,V03C,V03C-01,standard,Dragonborn.esm:01BBF1,DLC2SVFanariTharstanScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2097,core,V03C,V03C-01,standard,Dragonborn.esm:01BBF3,DLC2SVFanariTharstanScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2098,core,V03C,V03C-01,standard,Dragonborn.esm:01BBF5,DLC2SVDeorWulfScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2099,core,V03C,V03C-01,standard,Dragonborn.esm:01BBF7,DLC2SVOslafYrsaScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2100,core,V03C,V03C-01,standard,Dragonborn.esm:01BBF9,DLC2SVMorwenTharstanScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2101,core,V03C,V03C-01,standard,Dragonborn.esm:01BD10,DLC2TelMithrynNelothTalvasScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2102,core,V03C,V03C-01,standard,Dragonborn.esm:01BD12,DLC2TelMithrynNelothTalvasScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2103,core,V03C,V03C-01,standard,Dragonborn.esm:01BD14,DLC2TelMithrynNelothTalvasScene03,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2104,core,V03C,V03C-01,standard,Dragonborn.esm:01BD16,DLC2TelMithrynNelothTalvasScene04,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2105,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01BD18,DLC2TTR7,Dragonborn.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; unsafe study row attributed Neloth's research to the player; radiant retrieval remains silent.
COREQ-2106,core,V03C,V03C-01,standard,Dragonborn.esm:01BD42,DLC2SVOslafAetaScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2107,core,V03C,V03C-01,standard,Dragonborn.esm:01BD44,DLC2SVEdlaNikulasScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2108,core,V03C,V03C-01,standard,Dragonborn.esm:01BD47,DLC2SVDeorWulfScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2109,core,V03C,V03C-01,standard,Dragonborn.esm:01BFE9,DLC2RR00,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2110,core,V03C,V03C-01,standard,Dragonborn.esm:01C05C,DLC2TTR5,Dragonborn.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; radiant/repeatable/mundane/misc content is silent under approved policy.
COREQ-2111,core,V03C,V03C-01,standard,Dragonborn.esm:01C06E,DLC2TTR2,Dragonborn.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; radiant/repeatable/mundane/misc content is silent under approved policy.
COREQ-2112,core,V03C,V03C-01,standard,Dragonborn.esm:01C4E4,DLC2Pillar,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2113,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01CAF1,DLC2SV02,Dragonborn.esm,ok,APPROVED,not-needed,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2114,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01CDE1,DLC2TTR4b,Dragonborn.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2115,core,V03C,V03C-01,standard,Dragonborn.esm:01D4CD,DLC2dunNchardakReset,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2116,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:01D8D1,DLC2TTR3b,Dragonborn.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; unsafe study row attributed Neloth's research to the player; radiant retrieval remains silent.
COREQ-2117,core,V03C,V03C-01,standard,Dragonborn.esm:01D98F,DLC2MH01PostQuest,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2118,core,V03C,V03C-01,standard,Dragonborn.esm:01E169,DLC2SV02Misc,Dragonborn.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; radiant/repeatable/mundane/misc content is silent under approved policy.
COREQ-2119,core,V03C,V03C-01,standard,Dragonborn.esm:01F13B,DLC2TTR8,Dragonborn.esm,ok,SEMANTIC-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; radiant/repeatable/mundane/misc content is silent under approved policy.
COREQ-2120,core,V03C,V03C-01,standard,Dragonborn.esm:01F17A,CreatureDialogueScribx,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2121,core,V03C,V03C-01,standard,Dragonborn.esm:01F909,DLC2TelMithrynVaronaElyneaScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2122,core,V03C,V03C-01,standard,Dragonborn.esm:01F90B,DLC2TelMithrynVaronaElyneaScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2123,core,V03C,V03C-01,standard,Dragonborn.esm:01F90D,DLC2TelMithrynVaronaUlvesScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2124,core,V03C,V03C-01,standard,Dragonborn.esm:01F90E,DLC2TelMithrynVaronaUlvesScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2125,core,V03C,V03C-01,standard,Dragonborn.esm:01F913,DLC2TelMithrynVaronaNelothScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2126,core,V03C,V03C-01,standard,Dragonborn.esm:01F915,DLC2TelMithrynVaronaNelothScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2127,core,V03C,V03C-01,standard,Dragonborn.esm:01F917,DLC2TelMithrynVaronaTalvasScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2128,core,V03C,V03C-01,standard,Dragonborn.esm:01F919,DLC2TelMithrynVaronaTalvasScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2129,core,V03C,V03C-01,standard,Dragonborn.esm:01F980,DLC2WE01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2130,core,V03C,V03C-01,standard,Dragonborn.esm:01F981,DLC2WE02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2131,core,V03C,V03C-01,standard,Dragonborn.esm:01F989,DLC2WE03,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2132,core,V03C,V03C-01,standard,Dragonborn.esm:01F98C,DLC2WE04,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2133,core,V03C,V03C-01,standard,Dragonborn.esm:01F9E6,DLC2dunFrostmoonQST,Dragonborn.esm,ok,STRUCTURAL-SILENT,ok,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2134,core,V03C,V03C-01,standard,Dragonborn.esm:0200D8,DLC2SoulSteal,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2135,core,V03C,V03C-01,standard,Dragonborn.esm:020768,CreatureDialogueFishman,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2136,core,V03C,V03C-01,standard,Dragonborn.esm:0208CC,DLC2ThirskRieklingSpawner,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2137,core,V03C,V03C-01,standard,Dragonborn.esm:0208DA,DLC2MH02PostQuest,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2138,core,V03C,V03C-01,existing-core-row,Dragonborn.esm:0209AE,DLC2WB01,Dragonborn.esm,ok,APPROVED,not-needed,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2139,core,V03C,V03C-01,standard,Dragonborn.esm:020A1C,DLC2RR03Intro,Dragonborn.esm,ok,AMBIGUOUS,ok,UNREVIEWED,inert,-,-,-,direct_mcp_review=ok; return-versus-lie objectives lack a directly proven distinct stage mapping; inert.
COREQ-2140,core,V03C,V03C-01,standard,Dragonborn.esm:020FBE,DLC2WE00,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2141,core,V03C,V03C-01,standard,Dragonborn.esm:020FC0,DLC2WE05,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2142,core,V03C,V03C-01,standard,Dragonborn.esm:0214CC,DLC2SVBaldorMorwenScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2143,core,V03C,V03C-01,standard,Dragonborn.esm:0214CE,DLC2SVBaldorMorwenScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2144,core,V03C,V03C-01,standard,Dragonborn.esm:0214D0,DLC2SVBaldorMorwenScene03,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2145,core,V03C,V03C-01,standard,Dragonborn.esm:0214D2,DLC2SVOslafFinnaScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2146,core,V03C,V03C-01,standard,Dragonborn.esm:0214D4,DLC2SVOslafFinnaScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2147,core,V03C,V03C-01,standard,Dragonborn.esm:0214D6,DLC2SVDeorWulfScene03,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2148,core,V03C,V03C-01,standard,Dragonborn.esm:0214D8,DLC2SVDeorYrsaScene01,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2149,core,V03C,V03C-01,standard,Dragonborn.esm:0214DA,DLC2SVDeorYrsaScene02,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2150,core,V03C,V03C-01,standard,Dragonborn.esm:024002,DLC2dunHaknirTreasureQST,Dragonborn.esm,ok,APPROVED,not-needed,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2151,core,V03C,V03C-01,standard,Dragonborn.esm:024137,DLC2DialogueThirskMeadHallAfterRieklings,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
COREQ-2152,core,V03C,V03C-01,standard,Dragonborn.esm:0247F8,DLC2dunKarstaagQST,Dragonborn.esm,ok,APPROVED,ok,APPROVED,ok,ok,ok,ok,direct_mcp_review=ok; owner_approved=ok; crossgen=ok; promotion=ok; compile=ok; post_readback=ok.
COREQ-2153,core,V03C,V03C-01,standard,Dragonborn.esm:024C30,CreatureDialogueNetch,Dragonborn.esm,ok,STRUCTURAL-SILENT,not-needed,SILENT,not-needed,not-needed,not-needed,not-needed,direct_mcp_review=ok; structural/dialogue/monitor/handler/control record; no discrete player-act row.
