"exchange_schema","copy_id","flow_ids","journey","event","surface","runtime_location","current_runtime_text","gameplay_contract","character_budget","risk","dynamic","row_fingerprint","owner_status","owner_draft","owner_note"
"pdv.copy-prose-exchange.v1","esp:spel:07167C:Devotion.esp:name","core.focused;race.breton;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:SPEL:07167C:Devotion.esp:PDV_Bless_Breton_Champion_Kynareth:Name","Kynareth's Sky - Champion","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","34e92ce87e126c6c5c07a38b6b064697","","",""
"pdv.copy-prose-exchange.v1","esp:spel:07167F:Devotion.esp:description","core.focused;race.breton;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:SPEL:07167F:Devotion.esp:PDV_Bless_Breton_Champion_Dibella:Description","Dibella's inspiration graces your voice and your art. Speech +25, Fortify Magicka +40.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","e764775f0def15f725f584b1f4145e30","","",""
"pdv.copy-prose-exchange.v1","esp:spel:07167F:Devotion.esp:name","core.focused;race.breton;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:SPEL:07167F:Devotion.esp:PDV_Bless_Breton_Champion_Dibella:Name","Dibella's Inspiration - Champion","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","4455380fd7ebb433584702afdbc2f91e","","",""
"pdv.copy-prose-exchange.v1","esp:spel:071682:Devotion.esp:description","core.focused;race.breton;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:SPEL:071682:Devotion.esp:PDV_Bless_Breton_Champion_Zenithar:Description","Zenithar's prosperity rewards honest labor and fair trade. Carry Weight +120, Speech +20.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","fb78bf088a3e6050319fb1ce12e13846","","",""
"pdv.copy-prose-exchange.v1","esp:spel:071682:Devotion.esp:name","core.focused;race.breton;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:SPEL:071682:Devotion.esp:PDV_Bless_Breton_Champion_Zenithar:Name","Zenithar's Prosperity - Champion","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","d85c11b331c8d91f1e1b676dbd2cd424","","",""
"pdv.copy-prose-exchange.v1","esp:spel:071685:Devotion.esp:description","core.focused;race.breton;signal.item;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:SPEL:071685:Devotion.esp:PDV_Bless_Breton_Champion_Talos:Description","Talos's triumph hardens your guard and your sword-arm. Armor +50, One-Handed +20.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","6785a87ba64484dec2943ffa2d4d7f22","","",""
"pdv.copy-prose-exchange.v1","esp:spel:071685:Devotion.esp:name","core.focused;race.breton;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:SPEL:071685:Devotion.esp:PDV_Bless_Breton_Champion_Talos:Name","Talos's Triumph - Champion","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","2a05842e6a0381cc388d69fe73b3c9fb","","",""
"pdv.copy-prose-exchange.v1","esp:spel:071688:Devotion.esp:description","core.focused;race.breton;signal.world;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:SPEL:071688:Devotion.esp:PDV_Bless_Breton_Champion_Magnus:Description","You see through the aperture Magnus left in the world. Alteration +25, Fortify Magicka +40.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","61679cb850dee247c6b4fbd9cd4a016c","","",""
"pdv.copy-prose-exchange.v1","esp:spel:071688:Devotion.esp:name","core.focused;race.breton;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:SPEL:071688:Devotion.esp:PDV_Bless_Breton_Champion_Magnus:Name","Magnus's Aperture - Champion","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","ea8eb8182195b479ad658f3f95055b9d","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716C4:Devotion.esp:description","core.recognition;race.nord;surface.effects","Shared","tier.initial-recognition","blessing-description","Devotion.esp:SPEL:0716C4:Devotion.esp:PDV_Bless_Nord_NineDivines_T1:Description","The public Divines regard your shared worship. Poison Resistance +10%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","c40f0040f6849132476810cc295d55f0","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716C4:Devotion.esp:name","core.recognition;race.nord;surface.effects","Shared","tier.initial-recognition","blessing-name","Devotion.esp:SPEL:0716C4:Devotion.esp:PDV_Bless_Nord_NineDivines_T1:Name","Faith of the Holds - Observant","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","47f60752d38ac2a8fff9d7b045290a9d","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716C5:Devotion.esp:description","core.faithful;race.nord;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:SPEL:0716C5:Devotion.esp:PDV_Bless_Nord_NineDivines_T2:Description","The public Divines deepen their regard. Poison Resistance +10%, Disease Resistance +10%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","345e533f8dc4018f76adf13368e53223","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716C5:Devotion.esp:name","core.faithful;race.nord;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:SPEL:0716C5:Devotion.esp:PDV_Bless_Nord_NineDivines_T2:Name","Faith of the Holds - Faithful","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","fc5df16f1c48f6c453eb1e2b95d5ddb7","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716C7:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:SPEL:0716C7:Devotion.esp:PDV_Power_Khajiit_ObserveMoons:Description","Stand beneath the night sky and contemplate the current Lunar Lattice.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","5d8c910be25cc2366c4eae7aa29756f6","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716C7:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:SPEL:0716C7:Devotion.esp:PDV_Power_Khajiit_ObserveMoons:Name","Observe the Moons","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","7e9de2800a83d5a60e9c5e682b50db11","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716F4:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:SPEL:0716F4:Devotion.esp:PDV_SPEL_Khajiit_LatticeResonanceMarker:Description","Your focused blessing is 20% stronger while your chosen god is in strength.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","17fce8c4c5b4acd9ff85d37322d2e39d","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716F4:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:SPEL:0716F4:Devotion.esp:PDV_SPEL_Khajiit_LatticeResonanceMarker:Name","Lattice Resonance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","0e2b6f409ea84b5b8f14e6a4c6801664","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716FA:Devotion.esp:description","daedric.active;race.khajiit;surface.effects","Daedric","unclassified","blessing-description","Devotion.esp:SPEL:0716FA:Devotion.esp:PDV_Power_Khajiit_AzurahPortent:Description","Once each devotional day, reveal nearby living beings, undead, corpses, Daedra, and Dwarven automatons for 15 seconds.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","0d47c9d66ac7d91006263e617f0c7338","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716FA:Devotion.esp:name","daedric.active;race.khajiit;surface.effects","Daedric","unclassified","blessing-name","Devotion.esp:SPEL:0716FA:Devotion.esp:PDV_Power_Khajiit_AzurahPortent:Name","Azurah's Portent","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","07caa698409fc11ac0ea19c5c650a59c","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716FB:Devotion.esp:description","daedric.active;race.khajiit;surface.effects","Daedric","unclassified","blessing-description","Devotion.esp:SPEL:0716FB:Devotion.esp:PDV_SPEL_Khajiit_AzurahPortentDetect:Description","Native detection packet for Azurah's Portent.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","7b264d9e96c481bd78b7c599745bee24","","",""
"pdv.copy-prose-exchange.v1","esp:spel:0716FB:Devotion.esp:name","daedric.active;race.khajiit;surface.effects","Daedric","unclassified","blessing-name","Devotion.esp:SPEL:0716FB:Devotion.esp:PDV_SPEL_Khajiit_AzurahPortentDetect:Name","Azurah's Portent - Detection","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","b4e74cb1bc332487805512da91df00eb","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1194:21755448","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1194","Confirm required","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","280a2d7c5ed1ed52ace52f11896c248b","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1194:f34b75e8","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1194","No confirm required","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","5281397588384b7f501630075de3c45a","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1273:0042d527","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1273","Waxes","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","461fd1952158f071c616a846292a03c8","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1273:7f1d4110","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1273","Holds","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","baee3b592d58f7e62796abc4d41676f6","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1273:d3e90562","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1273","Wanes","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","18d61ae90df2f1fd4510b237a4017c84","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1375:1b963d85","core.faithful;surface.prisma","Shared","tier.faithful","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1375","Faithful","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","58a6b275b123b6107e79376490226369","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1375:9ae229b2","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1375","Observant","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","74f7603d39bc94dbe3b711d19aaedece","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1379:549aae34","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1379","River-Kept Practice","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","2eb07de9990382d1a3a37ccf65712f48","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1379:57f61d7c","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1379","Rooted Adaptation","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","4603459d2c9f08344c363de047cded31","","",""
"pdv.copy-prose-exchange.v1","prisma:native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1379:eed53b84","core.focused;surface.prisma","Shared","unclassified","prisma-label","native/DevotionPrismaBridge/mod/PrismaUI/views/Devotion/app.js:1379","Root Memory","Current Prisma view presents this text; the producing gameplay event remains a separate source link.","80","P3","false","c1d1e49661d74dfa8f276eb7013e4036","","",""
