id,surface,race,target,requirement,tier,authority,verify_layer,check_hint,notes,cluster,status
BC-0706,other,ALL,Breton full wiring (P2 audit-only lane),"Breton full tradition-track wiring (Knight's Road, Hidden Art, Green Way runtime proof, WitchcraftExposure writes, KnightlyVowIntegrity writes) is deferred until P1 scaling spine (Altmer, Khajiit, Argonian, Orc, Redguard, Bosmer) delivers stack and ceiling evidence.",FUTURE,PDV_TargetEndStates_1.0.md §1.0 Acceptance Tracker; references/authoring/PDV_PreBetaRaceScalingSpine.md,data,PDV_PreBetaRaceGateLedger.md Breton: Planning-Ready; Verdict=Fail; no reward expansion allowed,Descope until P1 evidence gates open; architecture and source scaffold present but runtime proof deferred,locks,UNVERIFIED
BC-0707,other,ALL,Broad worship Tier 2 cap,Broad worship must default to Tier 2 cap for all formal-offer races in 1.0; raising this cap requires explicit playtest-backed race-author decision.,BETA,PDV_Architecture_v3.md §12.5 (offer/broad worship defaults); §21.4,source,ProcessDawn broad-worship tier consolidation path; BroadWorshipTierCap property on manager,"Lock row; broad worship is first-class patron state, not failed patron state",locks,UNVERIFIED
BC-0708,other,ALL,CAT-6 broad string promotion (beyond pilot),"Mass CAT-6 string promotion and mass recognition must wait until the pilot gate clears: PDV_Bless_Khajiit_Lunar_T1 runtime/Active Effects proof, Survey clarity, stack behavior, and balance feel must all pass.",FUTURE,PDV_TargetEndStates_1.0.md Recognition/dialogue scaling paragraph; references/authoring/PDV_CAT6PromotionPilot.md,data,PDV_CAT6PromotionPilot.md blocking follow-up field; no broad promotion until all pilot evidence slots pass,Descope; pilot is record/readback-proven but grant-unwired and provisional,locks,UNVERIFIED
BC-0709,other,ALL,Custom race soft-compat hook,Custom-race soft-compat hook (allowing a custom race plugin to declare its PDV devotional identity) is deferred post-1.0 unless a concrete patch target appears sooner.,FUTURE,PDV_Architecture_v3.md §3.2 Architecturally deferred; §23 post-1.0,data,No custom-race registration API in PDV__ManagerQuest.psc,Descope; custom race falls back to RACE_IMPERIAL with a one-time first-load notice per the locked default,locks,UNVERIFIED
BC-0710,other,ALL,D-12 Daedric separate operational roster,PDV_FLST_AllDaedricPaths and PDV_FLST_AllDeities must remain separate rosters; Daedric paths must not be merged into the Aedric roster.,BETA,PDV_Architecture_v3.md §11.6 D-12,esp,pdv_verify.mjs FLST membership; no PDV_DaedricPath_* in PDV_FLST_AllDeities,Locked default; separate roster is the live operational shape,locks,UNVERIFIED
BC-0711,other,ALL,D-13 Mixed Daedric recovery default,Cure or renounce must start Daedric path recovery; rites or authored restoration beats accelerate or complete it; instant absolution and rite-only absolution are both out of bounds as defaults.,BETA,PDV_Architecture_v3.md §11.6 D-13,source,"PDV_DaedricPathBase.psc exit/recovery logic; cure sets recovery flag, rites can accelerate",Locked default; race/lane handlers may harden or soften but must not override both ends,locks,UNVERIFIED
BC-0712,other,ALL,D-14 Reduced cross-Prince hostility,Canonical Prince-vs-Prince hostility must use reduced rivalry math rather than full Aedric-strength cancellation or stigma-only treatment.,BETA,PDV_Architecture_v3.md §11.6 D-14,source,"PDV_DaedricPathBase.psc AwardPiety rivalry multiplier for cross-Prince events; should be fractional, not full cancellation",Locked default,locks,UNVERIFIED
BC-0713,other,ALL,D-15 Daedric stigma model,"Daedric stigma must use the four-band WitchcraftExposure shape (Latent 0-25, Suspected 26-50, Known 51-75, Notorious 76-100) stored per-Prince under PDV.Daedric.<Prince>.Stigma; PDV_GLO_DaedricExposure must be max(active path stigma), not additive sum.",BETA,PDV_Architecture_v3.md §11.6 D-15,esp,PDV_DaedricPath_* scripts StigmaGlobal property present; PDV_GLO_DaedricExposure set to max not sum,Locked; Notorious x1.25 modifier applies to commitment; permanent residue is only PDV.Daedric.<Prince>.WasChampion dialogue flag,locks,UNVERIFIED
BC-0714,other,ALL,D-16 Curse-access Daedric template,Hircine and Molag Bal must use the curse-access template: commitment gate is curse acquisition not chosen pact; stigma driven by Phase 15 curse-state overlay; exit is cure path per D-13; curse-access Princes must not double-fire against race manifest CurseState rows.,BETA,PDV_Architecture_v3.md §11.6 D-16,source,PDV_DaedricPath_Hircine / PDV_DaedricPath_Molag: _Commitment slot is curse-onset message; no per-act stigma counter; coordinate with PDV_CurseState,Locked template; Hircine is content-surface-only pass since Phase 13/15 mechanics are runtime-proven; Molag Bal is new curse-access build,locks,UNVERIFIED
BC-0715,other,ALL,D-17 Daedric authoring order,"The 15 non-pilot Princes must be authored in template-variation proof batches: first batch Azura/Vaermina/Meridia/Molag Bal to prove all four template shapes, then remaining Princes in batches by template type.",BETA,PDV_Architecture_v3.md §11.6 D-17,data,PDV_DaedricPrinceRecordContracts.json batch ordering; Batch 0 static D-18 proof ledger PDV_DaedricBatch0_D18ProofLedger.md,Locked authoring order; do not skip to volume before all four template shapes are proven,locks,UNVERIFIED
BC-0716,other,ALL,D-18 Per-Prince content-ready definition,"A Prince is content-ready for the 20C gate only when all Section 6 row types are authored, matrix fidelity matches PDV_DaedricRacePrinceMatrix.csv, hook source is named, pdv_content_verify is clean with no race-manifest slot collision, and firing-density sanity paragraph is present.",BETA,PDV_Architecture_v3.md §11.6 D-18,data,pdv_content_verify.mjs for each Prince; PDV_DaedricPrinceRecordContracts.json completeness,Lock defines the content gate only; runtime proof and world placement follow separately on the code track,locks,UNVERIFIED
BC-0717,other,ALL,D-30 StorageUtil read budget hardening,StorageUtil read-budget performance hardening (pantheon-scale FormList iteration cost ceiling) is deferred to post-Phase 12 performance benchmarking; early Pattern Proving traces should inform scope.,FUTURE,PDV_Architecture_v3.md §24 open decisions D-30,data,No D-30 fix committed until Phase 12+ benchmark passes; pdv_verify.mjs performance warn thresholds,Descope; open decision deferred past 1.0 if traces remain cheap,locks,UNVERIFIED
BC-0718,other,ALL,D-31 Phase 21 compat-patch packaging scope,D-31 (Phase 21 compat-patch packaging scope) is an open architectural decision deferred past 1.0; the offline patcher manual compat notes and core v3 implementation are current.,FUTURE,PDV_Architecture_v3.md §24 open decisions D-31,data,No D-31 resolution until Phase 21 compat authoring automation begins,Descope; open decision; Phase 21 is sequenced last,locks,UNVERIFIED
BC-0719,other,ALL,Daedric display polish / final Daedric runtime promotion wave,"No broad Daedric runtime promotion wave (Active Effects display, save/load, stack/Survey legibility) may be claimed complete until controlled in-game display proof, live organic sender proof, wrong/generic-source silence, and deeper Hircine/Molag Bal curse-access checks pass for each Prince.",FUTURE,PDV_Architecture_v3.md §v3.80 addendum; PDV_TargetEndStates_1.0.md Daedric full-content readiness paragraph,data,PDV_DaedricRuntimeEvidenceLedger.json per-Prince displayProof and routeProof slots; pdv_daedric_beta_gate.mjs,Descope; CAT-6 record/readback promotion is complete but display readiness is still future work,locks,UNVERIFIED
BC-0720,other,ALL,Daedric runtime organic sender proof (all sixteen Princes),"Runtime proof for the sixteen exact organic vanilla quest-stage senders (Boethiah DA02/100, Azura DA01/100, Vaermina DA16/190, Meridia DA09/500, Molag Bal DA10/200, Mephala DA08/60, Malacath DA06/200, Dagon DA07/100, Sheogorath DA15/200, Namira DA11/100, Sanguine DA14/200, Clavicus DA03/200, Hermaeus Mora DA04/100, Nocturnal TG09/200, Peryite DA13/100, Hircine DA05/100) is deferred as future in-game work.",FUTURE,PDV_Architecture_v3.md §v3.90 addendum; PDV_TargetEndStates_1.0.md Daedric full-content readiness,data,PDV_DaedricRuntimeEvidenceLedger.json organicSenderProof slot per Prince; pdv_daedric_runtime_check.mjs,Descope; placement and readback are complete; in-game organic sender runtime proof is still future work,locks,UNVERIFIED
BC-0721,other,ALL,Daedric wrong/generic-source silence proof,Wrong-origin and generic-source silence proof for all sixteen Daedric Princes (non-Prince piety sources must not feed Daedric path scoring) is deferred as future in-game evidence.,FUTURE,PDV_Architecture_v3.md §v3.80 addendum; PDV_TargetEndStates_1.0.md,data,PDV_DaedricRuntimeEvidenceLedger.json genericSilenceProof slot per Prince,Descope; PDV_REFR_Daedric_GenericSilenceProbe_QASmoke is placed; runtime silence evidence still future,locks,UNVERIFIED
BC-0722,other,ALL,DLL plugins authored by PDV,PDV must not author any DLL plugins for V1.,FUTURE,PDV_Architecture_v3.md §21.3 Explicit non-goals for 1.0,data,No .dll files in Devotion mod folder authored by PDV project,Descope; PDV relies on existing PO3 Papyrus Extender and SKSE for runtime events,locks,UNVERIFIED
BC-0723,other,ALL,Experience Mode (Pilgrim's Path / Wayfarer's Path),"Experience Mode (two-mode difficulty toggle: Pilgrim's Path default, Wayfarer's Path easy) is design-locked but not implemented; it must not ship in 1.0 until PDV_ModePreset, PDV_GLO_Mode, MCM surfacing, manager scalars, ActionRouter cheap-repeatable handling, verifier readback, and two-mode runtime smoke are all complete.",FUTURE,PDV_TargetEndStates_1.0.md Experience Mode paragraph; PDV_Architecture_v3.md §v3.78 addendum,data,PDV_ExperienceMode.manifest.json status field; PDV_ModePreset and PDV_GLO_Mode must be absent from V1 release ESP,Descope; design is merged but runtime subsystem is not built; references/authoring/PDV_ExperienceMode.manifest.json tracks future wiring contract,locks,UNVERIFIED
BC-0724,other,ALL,Fallback-as-floor capstone binding,Every fiddly capstone detection must have a fallback-as-floor mechanism so that no T3 capstone is ever non-functional; all capstones are once/day and at most one cheat-death per race.,BETA,PDV_Architecture_v3.md §v3.84/v3.85 addendum; references/authoring/PDV_Phase2_CapstoneSignatures.md,source,PDV__ManagerQuest.psc T3 capstone grant paths for each race; fallback branch present alongside fiddly detection,Lock constraint on capstone authoring; mechanism library M1-M11+ governs detection shapes,locks,UNVERIFIED
BC-0725,other,ALL,Fallback-floor T3 capstone binding (Phase 2 static gate),All ten races must have fallback-floor T3 capstone records present in the framework ESP before external beta; no race may ship without a functional capstone floor even where the preferred fiddly detection is absent.,BETA,PDV_Architecture_v3.md §v3.85 addendum; references/authoring/PDV_Phase2_CapstoneSignatures.md,esp,pdv_phase2_reward_readback_audit.mjs PASS=1268 confirms fallback capstone records present,Lock confirmed by Phase 2 static all-race gate closeout 2026-06-07,locks,UNVERIFIED
BC-0726,other,ALL,Final world placement (all races),"Final immersive world placement of proof/trigger objects outside QASmoke is deferred for all six Phase 20 proof packets (Altmer, Argonian, Orc, Redguard, Khajiit, Bosmer) and for Breton, Dunmer, Imperial, and Nord; QASmoke placement is proof-of-route only.",FUTURE,PDV_TargetEndStates_1.0.md 1.0 Acceptance Tracker; PDV_Architecture_v3.md §v3.71/v3.75 addenda,data,PDV_Phase20_ManualEvidenceLedger.json placement slots; PDV_PreBetaRaceGateLedger.md final placement result per race = Pending,Descope; QASmoke proof references are present and readback-clean; final worldbuilding placement is a separate acceptance gate,locks,UNVERIFIED
BC-0727,other,ALL,Framework ESP monolithic through 1.0,The race ESP split (one ESP per race) must remain deferred through 1.0; the framework stays monolithic.,BETA,PDV_Architecture_v3.md §4 v3 subsystem map row 18,esp,Only Devotion.esp exists in the Devotion mod folder; no per-race ESP modules shipped,Lock row; cross-ESP FormID references complicate load-order discipline and overlay-patch authoring,locks,UNVERIFIED
BC-0728,other,ALL,Hard Survival/Requiem dependency,PDV must not ship with a hard Survival Mode or Requiem dependency in V1.,FUTURE,PDV_Architecture_v3.md §21.3 Explicit non-goals for 1.0,esp,Devotion.esp master list must not include Requiem.esp or Skyrim Survival Mode ESP,Descope; hard dependency rule; compat patches may reference these mods but the framework must not require them,locks,UNVERIFIED
BC-0729,other,ALL,In-world patron switching,Switching from one patron to another mid-game must be deferred to a post-1.0 explicit rupture/restoration/reorientation feature; MCM patron swap must remain dev-only for testing in 1.0.,BETA,PDV_Architecture_v3.md §16.4 locked player-facing design rules,source,PDV__ManagerQuest.psc patron-swap path; only MCM Debug page may change patron in V1; player-facing patron switch gated off,Lock row; accepted patron is stable in 1.0; neglect may weaken but not silently clear patron,locks,UNVERIFIED
BC-0730,other,ALL,Localization,All player-facing strings ship as ASCII English in V1; a second-pass localization effort is deferred to post-1.0; the architecture supports it via string-table externalization.,FUTURE,PDV_Architecture_v3.md §23 Open architectural decisions deferred past 1.0,data,No localization string-table externalization work present in V1 ESP or source,Descope; architecture allows future minor refactor; PDV_TargetEndStates_1.0.md deferred-with-dependency note confirms,locks,UNVERIFIED
BC-0731,other,ALL,Lorkhan family,"Shor, Sep, Lorkhaj, and Lorkhan must remain as separate culturally specific records; do not collapse them into one row even where theology overlaps.",BETA,PDV_Architecture_v3.md §3.3 Contested lore items,esp,Grep PDV_DeityCoverageMatrix.json and FLST_AllDeities for distinct Shor/Sep/Lorkhaj/Lorkhan QUST entries,Explicitly locked decision; family resemblance may be noted in description text but records must stay separate,locks,UNVERIFIED
BC-0732,other,ALL,Mara privilege pilot,The Mara privilege/restoration dialogue pilot must remain deferred until the Arngeir/Kynareth privilege pattern is proven clean.,BETA,PDV_Architecture_v3.md §21 forward phase plan table Phase 11,data,No PDV_Privilege_Mara_* records in ESP; no Mara dialogue pilot records present,Lock deferred-until-pattern-proven; Arngeir/Kynareth pilot records are V2-voiced deferred (see descope rows below),locks,UNVERIFIED
BC-0733,other,ALL,MCM Player-tab copy (sections 16.1/16.4),The MCM player-tab copy referenced in PDV_TargetEndStates_1.0.md sections 16.1 and 16.4 is deferred-with-dependency and must not be treated as a blocking V1 requirement.,FUTURE,PDV_TargetEndStates_1.0.md 1.0 Acceptance Tracker deferred-with-dependency note,data,PDV_MCM.psc Player page; thematic readout rows present but final copy polish deferred,"Descope; partial implementation present (Phase 18 MCM Player page), polish deferred",locks,UNVERIFIED
BC-0734,other,ALL,Multi-character cross-save patron memory,Cross-save persistence of patron memory between characters is explicitly deferred post-1.0; each save is independent.,FUTURE,PDV_Architecture_v3.md §23 Open architectural decisions deferred past 1.0,data,No cross-save StorageUtil key or global shared between multiple characters,Descope; not architecturally interesting per project decision,locks,UNVERIFIED
BC-0735,other,ALL,Native-track-as-parity piety model,"Rewards must gate on each race's authentic devotional track by default; active-patron piety faucet kept only for Nord, Imperial, and Altmer as documented exceptions.",BETA,PDV_Architecture_v3.md §v3.84 addendum locked design rails,source,PDV__ManagerQuest.psc SyncRewards per race; non-patron-faucet races use substrate/emphasis piety not generic active-patron piety,Lock row; parity model proved by Khajiit pilot; constrains how new races wire reward gates,locks,UNVERIFIED
